Maricopa County Block Groups GEO_ID,Geographic Area Name,Total,White,Black,Latitutde,Longitude,Native American,Asian,Pacific Islander,Other,Two Race
040134226251,"Block Group 1, Census Tract 4226.25, Maricopa County, Arizona",1688,1446,46,33.412445,-111.709388,20,22,2,101,51
040134226252,"Block Group 2, Census Tract 4226.25, Maricopa County, Arizona",1422,1375,14,33.411012,-111.699404,6,2,1,10,14
040134226253,"Block Group 3, Census Tract 4226.25, Maricopa County, Arizona",614,420,2,33.413186,-111.689429,11,1,0,162,18
040134226261,"Block Group 1, Census Tract 4226.26, Maricopa County, Arizona",1780,1580,17,33.411888,-111.676674,23,5,3,123,29
040134226262,"Block Group 2, Census Tract 4226.26, Maricopa County, Arizona",730,720,1,33.411838,-111.663089,0,5,0,2,2
040134226271,"Block Group 1, Census Tract 4226.27, Maricopa County, Arizona",1543,1145,5,33.411441,-111.655322,30,16,1,304,42
040134226272,"Block Group 2, Census Tract 4226.27, Maricopa County, Arizona",1895,1639,11,33.41114,-111.64144,28,11,6,126,74
040134226281,"Block Group 1, Census Tract 4226.28, Maricopa County, Arizona",672,601,2,33.411668,-111.610614,4,11,1,33,20
040134226282,"Block Group 2, Census Tract 4226.28, Maricopa County, Arizona",2944,2285,138,33.411304,-111.622909,53,28,13,332,95
040134226291,"Block Group 1, Census Tract 4226.29, Maricopa County, Arizona",2251,1861,43,33.411443,-111.590507,38,24,20,189,76
040134226292,"Block Group 2, Census Tract 4226.29, Maricopa County, Arizona",1375,1098,29,33.411121,-111.602295,28,27,2,123,68
040134226301,"Block Group 1, Census Tract 4226.30, Maricopa County, Arizona",2373,2077,19,33.399367,-111.626072,20,11,2,192,52
040134226302,"Block Group 2, Census Tract 4226.30, Maricopa County, Arizona",1497,1256,17,33.405805,-111.623379,16,18,0,143,47
040134226311,"Block Group 1, Census Tract 4226.31, Maricopa County, Arizona",2296,1922,94,33.395806,-111.620565,31,59,0,96,94
040134226312,"Block Group 2, Census Tract 4226.31, Maricopa County, Arizona",1587,1363,60,33.382756,-111.625091,8,63,6,40,47
040134226321,"Block Group 1, Census Tract 4226.32, Maricopa County, Arizona",2283,1937,51,33.402377,-111.645902,27,34,1,186,47
040134226322,"Block Group 2, Census Tract 4226.32, Maricopa County, Arizona",1692,1426,29,33.402681,-111.636819,23,12,0,158,44
040134226331,"Block Group 1, Census Tract 4226.33, Maricopa County, Arizona",2753,2165,127,33.383484,-111.678767,35,112,9,196,109
040134226341,"Block Group 1, Census Tract 4226.34, Maricopa County, Arizona",1927,1656,22,33.3904,-111.660347,25,25,7,132,60
040134226342,"Block Group 2, Census Tract 4226.34, Maricopa County, Arizona",2264,1558,32,33.382409,-111.660258,44,12,14,539,65
040134226351,"Block Group 1, Census Tract 4226.35, Maricopa County, Arizona",1111,975,35,33.390865,-111.63817,13,26,0,45,17
040134226361,"Block Group 1, Census Tract 4226.36, Maricopa County, Arizona",2017,1607,99,33.390405,-111.72847,30,55,6,135,85
040134226362,"Block Group 2, Census Tract 4226.36, Maricopa County, Arizona",472,378,26,33.382847,-111.724274,7,32,1,7,21
040134226371,"Block Group 1, Census Tract 4226.37, Maricopa County, Arizona",1486,1316,28,33.403946,-111.714969,11,37,9,57,28
040134226372,"Block Group 2, Census Tract 4226.37, Maricopa County, Arizona",1839,1550,50,33.39719,-111.713705,29,46,4,103,57
040134226381,"Block Group 1, Census Tract 4226.38, Maricopa County, Arizona",2773,2215,74,33.390478,-111.711921,57,131,8,187,101
040134226382,"Block Group 2, Census Tract 4226.38, Maricopa County, Arizona",1323,962,102,33.382271,-111.710873,20,43,2,141,53
040134226391,"Block Group 1, Census Tract 4226.39, Maricopa County, Arizona",1121,1096,8,33.40414,-111.703047,3,12,0,1,1
040134226392,"Block Group 2, Census Tract 4226.39, Maricopa County, Arizona",2002,1971,8,33.400119,-111.692852,3,13,1,1,5
040134226393,"Block Group 3, Census Tract 4226.39, Maricopa County, Arizona",535,427,26,33.384263,-111.693315,4,37,1,19,21
040134226401,"Block Group 1, Census Tract 4226.40, Maricopa County, Arizona",827,632,47,33.375662,-111.650576,25,41,11,30,41
040134226402,"Block Group 2, Census Tract 4226.40, Maricopa County, Arizona",1335,1163,38,33.375671,-111.643147,18,36,9,31,40
040134226403,"Block Group 3, Census Tract 4226.40, Maricopa County, Arizona",1351,1118,50,33.36858,-111.649629,22,24,5,86,46
040134226404,"Block Group 4, Census Tract 4226.40, Maricopa County, Arizona",1134,1112,6,33.368202,-111.639526,1,5,1,7,2
040134226411,"Block Group 1, Census Tract 4226.41, Maricopa County, Arizona",1737,1494,49,33.361479,-111.665465,13,35,7,91,48
040134226412,"Block Group 2, Census Tract 4226.41, Maricopa County, Arizona",1378,1113,42,33.36108,-111.656971,7,18,6,139,53
040134226413,"Block Group 3, Census Tract 4226.41, Maricopa County, Arizona",3231,2445,160,33.361626,-111.643401,34,132,16,293,151
040134226421,"Block Group 1, Census Tract 4226.42, Maricopa County, Arizona",2864,2435,100,33.374126,-111.628646,22,98,7,102,100
040134226422,"Block Group 2, Census Tract 4226.42, Maricopa County, Arizona",1262,1078,44,33.36961,-111.633331,17,35,0,40,48
040134226423,"Block Group 3, Census Tract 4226.42, Maricopa County, Arizona",1589,1375,46,33.371938,-111.621917,2,48,0,68,50
040134226431,"Block Group 1, Census Tract 4226.43, Maricopa County, Arizona",2757,2381,76,33.360879,-111.626891,20,85,13,106,76
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",3032,2548,74,33.360867,-111.610039,21,72,16,156,145
040134226441,"Block Group 1, Census Tract 4226.44, Maricopa County, Arizona",3028,2409,113,33.375061,-111.610204,22,197,2,175,110
040134226442,"Block Group 2, Census Tract 4226.44, Maricopa County, Arizona",2328,2268,16,33.371055,-111.591832,2,16,1,16,9
040134226443,"Block Group 3, Census Tract 4226.44, Maricopa County, Arizona",1931,1642,65,33.354269,-111.589505,9,32,11,106,66
040134226461,"Block Group 1, Census Tract 4226.46, Maricopa County, Arizona",2480,2029,125,33.331169,-111.596688,31,116,9,67,103
040134226462,"Block Group 2, Census Tract 4226.46, Maricopa County, Arizona",1961,1537,106,33.346387,-111.587908,13,43,6,175,81
040134226463,"Block Group 3, Census Tract 4226.46, Maricopa County, Arizona",1375,1202,35,33.338895,-111.587934,3,20,9,63,43
040134226464,"Block Group 4, Census Tract 4226.46, Maricopa County, Arizona",1914,1455,77,33.329792,-111.588372,8,179,4,101,90
040135228001,"Block Group 1, Census Tract 5228, Maricopa County, Arizona",1685,1251,114,33.304064,-111.680149,90,60,6,84,80
040135229011,"Block Group 1, Census Tract 5229.01, Maricopa County, Arizona",1727,1381,78,33.331189,-111.829332,17,28,4,149,70
040135229012,"Block Group 2, Census Tract 5229.01, Maricopa County, Arizona",2683,1755,212,33.32509,-111.82853,49,179,22,355,111
040135229031,"Block Group 1, Census Tract 5229.03, Maricopa County, Arizona",2331,1362,163,33.314068,-111.839015,66,29,1,615,95
040135229032,"Block Group 2, Census Tract 5229.03, Maricopa County, Arizona",1117,484,25,33.309794,-111.834605,43,13,2,519,31
040135229033,"Block Group 3, Census Tract 5229.03, Maricopa County, Arizona",1720,940,61,33.31791,-111.834591,23,13,5,615,63
040135229041,"Block Group 1, Census Tract 5229.04, Maricopa County, Arizona",1311,577,110,33.311441,-111.827437,41,29,1,511,42
040135229042,"Block Group 2, Census Tract 5229.04, Maricopa County, Arizona",1727,1058,116,33.31684,-111.829057,22,124,0,359,48
040135229043,"Block Group 3, Census Tract 5229.04, Maricopa County, Arizona",1511,888,72,33.307957,-111.828079,28,14,0,453,56
040135230021,"Block Group 1, Census Tract 5230.02, Maricopa County, Arizona",1472,883,45,33.3172,-111.846567,77,16,7,394,50
040135230022,"Block Group 2, Census Tract 5230.02, Maricopa County, Arizona",1910,1177,64,33.317266,-111.854971,41,50,5,486,87
040135230023,"Block Group 3, Census Tract 5230.02, Maricopa County, Arizona",1326,917,35,33.310138,-111.853992,28,26,2,256,62
040135230024,"Block Group 4, Census Tract 5230.02, Maricopa County, Arizona",1124,613,11,33.310761,-111.846196,37,14,9,398,42
040135230031,"Block Group 1, Census Tract 5230.03, Maricopa County, Arizona",2076,1397,93,33.331687,-111.852821,35,93,0,375,83
040135230032,"Block Group 2, Census Tract 5230.03, Maricopa County, Arizona",1151,761,57,33.324051,-111.854623,37,53,0,199,44
040135230033,"Block Group 3, Census Tract 5230.03, Maricopa County, Arizona",1754,1046,48,33.324125,-111.845826,55,13,0,537,55
040135230034,"Block Group 4, Census Tract 5230.03, Maricopa County, Arizona",1587,1167,110,33.331092,-111.845149,26,56,7,147,74
040135230051,"Block Group 1, Census Tract 5230.05, Maricopa County, Arizona",2439,1949,73,33.325108,-111.867142,18,206,0,83,110
040135230052,"Block Group 2, Census Tract 5230.05, Maricopa County, Arizona",1233,967,65,33.332799,-111.872072,23,66,1,70,41
040135230053,"Block Group 3, Census Tract 5230.05, Maricopa County, Arizona",1181,930,50,33.331205,-111.864595,26,45,6,79,45
040135230061,"Block Group 1, Census Tract 5230.06, Maricopa County, Arizona",1340,892,39,33.316599,-111.864567,25,45,4,258,77
040135230062,"Block Group 2, Census Tract 5230.06, Maricopa County, Arizona",1414,1176,53,33.314258,-111.870757,13,93,1,36,42
040135230063,"Block Group 3, Census Tract 5230.06, Maricopa County, Arizona",1207,740,63,33.310378,-111.863387,23,19,0,271,91
040135230064,"Block Group 4, Census Tract 5230.06, Maricopa County, Arizona",1487,1022,78,33.314845,-111.872997,21,162,3,131,70
040135231021,"Block Group 1, Census Tract 5231.02, Maricopa County, Arizona",660,195,91,33.295791,-111.839272,41,13,5,274,41
040135231022,"Block Group 2, Census Tract 5231.02, Maricopa County, Arizona",3143,1533,208,33.303214,-111.830333,113,67,6,1078,138
040135231023,"Block Group 3, Census Tract 5231.02, Maricopa County, Arizona",1524,1004,126,33.295494,-111.827996,33,107,0,203,51
040135231031,"Block Group 1, Census Tract 5231.03, Maricopa County, Arizona",1489,892,108,33.301137,-111.872643,42,99,2,255,91
040135231032,"Block Group 2, Census Tract 5231.03, Maricopa County, Arizona",1044,712,107,33.296827,-111.863454,11,106,0,52,56
040135231033,"Block Group 3, Census Tract 5231.03, Maricopa County, Arizona",1896,1264,152,33.302132,-111.864474,65,179,2,152,82
040135231034,"Block Group 4, Census Tract 5231.03, Maricopa County, Arizona",1410,1033,74,33.293228,-111.866293,20,161,3,63,56
040135231041,"Block Group 1, Census Tract 5231.04, Maricopa County, Arizona",1596,1130,182,33.303452,-111.853004,23,97,16,59,89
040135231042,"Block Group 2, Census Tract 5231.04, Maricopa County, Arizona",1751,761,71,33.296616,-111.844903,83,7,0,766,63
040135231043,"Block Group 3, Census Tract 5231.04, Maricopa County, Arizona",1114,523,96,33.293662,-111.84313,28,18,0,373,76
040135231044,"Block Group 4, Census Tract 5231.04, Maricopa County, Arizona",1565,1091,63,33.294692,-111.853553,22,227,0,99,63
040136100001,"Block Group 1, Census Tract 6100, Maricopa County, Arizona",1893,1792,12,33.927188,-112.115947,10,13,0,42,24
040136100002,"Block Group 2, Census Tract 6100, Maricopa County, Arizona",2052,1360,194,33.847857,-112.161377,121,30,8,257,82
040136100003,"Block Group 3, Census Tract 6100, Maricopa County, Arizona",1516,1273,51,33.878501,-112.154082,10,96,4,38,44
040136100004,"Block Group 4, Census Tract 6100, Maricopa County, Arizona",1583,1333,55,33.868065,-112.157689,10,78,3,46,58
040136101001,"Block Group 1, Census Tract 6101, Maricopa County, Arizona",1322,1200,18,33.885192,-112.126768,4,25,0,24,51
040136102001,"Block Group 1, Census Tract 6102, Maricopa County, Arizona",645,591,11,33.852286,-112.08777,0,10,1,10,22
040136102002,"Block Group 2, Census Tract 6102, Maricopa County, Arizona",1944,1810,36,33.867949,-112.116709,7,26,1,23,41
040136102003,"Block Group 3, Census Tract 6102, Maricopa County, Arizona",1950,1744,42,33.873184,-112.139016,29,54,9,40,32
040136102004,"Block Group 4, Census Tract 6102, Maricopa County, Arizona",3073,2864,34,33.858937,-112.102143,6,75,2,31,61
040136103001,"Block Group 1, Census Tract 6103, Maricopa County, Arizona",5660,5158,77,33.852643,-112.127781,52,111,2,107,153
040136103002,"Block Group 2, Census Tract 6103, Maricopa County, Arizona",3299,2763,104,33.848963,-112.140232,25,166,9,100,132
040136104001,"Block Group 1, Census Tract 6104, Maricopa County, Arizona",1661,1503,18,33.853273,-112.10957,2,24,1,52,61
040136104002,"Block Group 2, Census Tract 6104, Maricopa County, Arizona",782,655,9,33.846512,-112.095926,2,40,1,38,37
040136104003,"Block Group 3, Census Tract 6104, Maricopa County, Arizona",1197,1069,34,33.847495,-112.114598,8,20,6,27,33
040136104004,"Block Group 4, Census Tract 6104, Maricopa County, Arizona",1489,1306,45,33.844782,-112.105585,10,40,1,17,70
040136105001,"Block Group 1, Census Tract 6105, Maricopa County, Arizona",1088,1012,8,33.829169,-112.124796,9,12,3,25,19
040136105002,"Block Group 2, Census Tract 6105, Maricopa County, Arizona",1576,1467,23,33.813493,-112.085256,9,25,3,38,11
040136105003,"Block Group 3, Census Tract 6105, Maricopa County, Arizona",2464,2296,8,33.834751,-112.090114,17,35,0,53,55
040136105004,"Block Group 4, Census Tract 6105, Maricopa County, Arizona",1368,1306,6,33.859505,-112.074864,6,8,0,20,22
040136106001,"Block Group 1, Census Tract 6106, Maricopa County, Arizona",274,221,10,33.810863,-112.110307,0,30,0,2,11
040136106002,"Block Group 2, Census Tract 6106, Maricopa County, Arizona",1148,1032,19,33.807953,-112.133041,5,22,2,33,35
040136106003,"Block Group 3, Census Tract 6106, Maricopa County, Arizona",2740,2430,71,33.802774,-112.120822,23,76,5,62,73
040136106004,"Block Group 4, Census Tract 6106, Maricopa County, Arizona",1384,1251,36,33.809451,-112.126248,6,22,1,18,50
040136107001,"Block Group 1, Census Tract 6107, Maricopa County, Arizona",2700,2568,13,33.817288,-112.048527,14,19,0,58,28
040136107002,"Block Group 2, Census Tract 6107, Maricopa County, Arizona",629,604,8,33.82065,-112.000462,0,8,1,2,6
040136107003,"Block Group 3, Census Tract 6107, Maricopa County, Arizona",2573,2427,8,33.888546,-112.052719,10,24,1,30,73
040136107004,"Block Group 4, Census Tract 6107, Maricopa County, Arizona",1291,1214,4,33.844043,-112.048146,12,9,1,27,24
040136108001,"Block Group 1, Census Tract 6108, Maricopa County, Arizona",3505,2977,61,33.748093,-112.214199,13,277,2,51,124
040136109001,"Block Group 1, Census Tract 6109, Maricopa County, Arizona",1795,1656,7,33.700646,-112.255489,9,32,0,54,37
040136109002,"Block Group 2, Census Tract 6109, Maricopa County, Arizona",3161,2825,67,33.72507,-112.272824,17,93,0,98,61
040136109003,"Block Group 3, Census Tract 6109, Maricopa County, Arizona",1071,948,27,33.701856,-112.231442,0,50,0,23,23
040136110001,"Block Group 1, Census Tract 6110, Maricopa County, Arizona",2461,2041,67,33.734174,-112.246904,2,223,0,66,62
040136111001,"Block Group 1, Census Tract 6111, Maricopa County, Arizona",1423,1151,27,33.729957,-112.256414,27,112,0,57,49
040136111002,"Block Group 2, Census Tract 6111, Maricopa County, Arizona",1847,1565,43,33.722842,-112.245587,2,154,5,39,39
040136112001,"Block Group 1, Census Tract 6112, Maricopa County, Arizona",2304,1994,60,33.715529,-112.210509,4,104,0,50,92
040136112002,"Block Group 2, Census Tract 6112, Maricopa County, Arizona",2692,2269,92,33.721365,-112.211006,14,181,2,50,84
040136112003,"Block Group 3, Census Tract 6112, Maricopa County, Arizona",915,789,11,33.700984,-112.21226,1,59,1,24,30
040136113001,"Block Group 1, Census Tract 6113, Maricopa County, Arizona",2541,2222,93,33.784756,-112.117405,28,47,5,58,88
040136113002,"Block Group 2, Census Tract 6113, Maricopa County, Arizona",2118,1774,52,33.791321,-112.111395,7,158,7,51,69
040136114001,"Block Group 1, Census Tract 6114, Maricopa County, Arizona",1921,1707,35,33.727937,-112.191988,4,93,5,44,33
040136114002,"Block Group 2, Census Tract 6114, Maricopa County, Arizona",1744,1491,49,33.718902,-112.200397,13,80,0,46,65
040136114003,"Block Group 3, Census Tract 6114, Maricopa County, Arizona",2567,2132,60,33.734132,-112.199342,11,233,0,49,82
040136115001,"Block Group 1, Census Tract 6115, Maricopa County, Arizona",1709,1429,35,33.718908,-112.1708,16,153,1,32,43
040136115002,"Block Group 2, Census Tract 6115, Maricopa County, Arizona",2257,1814,47,33.725413,-112.173649,2,309,6,22,57
040136115003,"Block Group 3, Census Tract 6115, Maricopa County, Arizona",1673,1359,24,33.726744,-112.181174,0,241,1,11,37
040136116001,"Block Group 1, Census Tract 6116, Maricopa County, Arizona",1491,1338,13,33.722057,-112.153393,6,80,0,14,40
040136116002,"Block Group 2, Census Tract 6116, Maricopa County, Arizona",1571,1340,14,33.715627,-112.153546,5,139,2,44,27
040136117001,"Block Group 1, Census Tract 6117, Maricopa County, Arizona",1280,1072,45,33.705182,-112.194863,7,65,1,26,64
040136117002,"Block Group 2, Census Tract 6117, Maricopa County, Arizona",1552,1448,12,33.705759,-112.170345,4,33,0,16,39
040136117003,"Block Group 3, Census Tract 6117, Maricopa County, Arizona",1733,1513,30,33.706013,-112.184145,17,104,0,39,30
040136117004,"Block Group 4, Census Tract 6117, Maricopa County, Arizona",1739,1633,12,33.705463,-112.156095,8,20,0,30,36
040136118001,"Block Group 1, Census Tract 6118, Maricopa County, Arizona",2052,1890,40,33.70223,-112.147259,14,28,0,23,57
040136118002,"Block Group 2, Census Tract 6118, Maricopa County, Arizona",1749,1617,24,33.70915,-112.147902,7,18,0,41,42
040136118003,"Block Group 3, Census Tract 6118, Maricopa County, Arizona",1133,998,25,33.702693,-112.13928,16,17,3,45,29
040136118004,"Block Group 4, Census Tract 6118, Maricopa County, Arizona",1606,1443,14,33.709473,-112.1394,11,36,11,50,41
040136119001,"Block Group 1, Census Tract 6119, Maricopa County, Arizona",1703,1410,61,33.726752,-112.129396,16,124,1,51,40
040136119002,"Block Group 2, Census Tract 6119, Maricopa County, Arizona",1468,1261,37,33.740312,-112.130294,26,60,1,40,43
040136120001,"Block Group 1, Census Tract 6120, Maricopa County, Arizona",2710,2347,48,33.779319,-112.091096,2,192,4,30,87
040136122001,"Block Group 1, Census Tract 6122, Maricopa County, Arizona",3383,2874,57,33.746902,-112.099298,10,265,5,69,103
040136123001,"Block Group 1, Census Tract 6123, Maricopa County, Arizona",2700,2273,111,33.712053,-112.102189,14,117,11,93,81
040136123002,"Block Group 2, Census Tract 6123, Maricopa County, Arizona",1885,1488,31,33.729083,-112.107141,16,271,1,31,47
040136123003,"Block Group 3, Census Tract 6123, Maricopa County, Arizona",1251,959,30,33.738588,-112.115125,5,146,4,47,60
040136123004,"Block Group 4, Census Tract 6123, Maricopa County, Arizona",1442,1155,27,33.735928,-112.109012,23,145,2,66,24
040136124001,"Block Group 1, Census Tract 6124, Maricopa County, Arizona",2675,2402,51,33.698891,-112.032072,4,106,6,25,81
040136124002,"Block Group 2, Census Tract 6124, Maricopa County, Arizona",1576,1347,19,33.7166,-112.017903,2,118,2,45,43
